date,strategy,obj_total,dr_term,db_term,smooth_term,l2_term,band_penalty
2016-01-29,CtR-only,0.0002071981068359971,5.046839336328589e-07,0.0,0.0,0.00020669342290236423,0.0
2016-01-29,CtB-only,0.0005518991724370113,0.0,0.00022149419391639727,0.0,0.00033040497852061405,0.0
2016-01-29,Main,0.00021684480263425973,6.802559090578697e-06,0.020131091805403532,0.0,0.00020918299047148316,8.592530721978739e-07
2016-02-29,CtR-only,0.00021149331074837702,6.537311598096262e-07,0.0,1.2370406275092896e-06,0.0002096025389610581,0.0
2016-02-29,CtB-only,0.0007709319656819123,0.0,0.0004354859941104516,8.21501778536299e-06,0.0003272309537860977,0.0
2016-02-29,Main,0.00027300580241215847,4.926428967111314e-05,0.02034464143786092,2.481851083291568e-06,0.00021532077562321162,5.938886034542148e-06
2016-03-31,CtR-only,0.00021068857971395417,1.1446804581136695e-07,0.0,5.087034133132132e-06,0.00020548707753501066,0.0
2016-03-31,CtB-only,0.0010965994034270758,0.0,0.0007278381758974195,5.534088102340184e-05,0.0003134203465062545,0.0
2016-03-31,Main,0.0002901295580999798,6.644548653853318e-05,0.020381242911622206,5.646004021576056e-06,0.00021077075965676175,7.267307883108827e-06
2016-04-29,CtR-only,0.00020571720498202743,3.2445727328742866e-07,0.0,1.317539727215451e-07,0.00020526099373601846,0.0
2016-04-29,CtB-only,0.0010638394737583524,0.0,0.0007490147405610348,3.502482578177795e-06,0.00031132225061913997,0.0
2016-04-29,Main,0.0002988621221705663,7.836855594037416e-05,0.020434909075816996,9.013721387721887e-08,0.00021094613380491522,9.457295211399667e-06
2016-05-31,CtR-only,0.00020547981025841952,5.390928907381626e-08,0.0,3.397925131990854e-06,0.00020202797583735485,0.0
2016-05-31,CtB-only,0.0011770167553825815,0.0,0.0008510691225751599,1.669914019568843e-05,0.00030924849261173323,0.0
2016-05-31,Main,0.00026074693740678605,4.443497593202025e-05,0.02033211606152761,4.7965288858723815e-06,0.00020600037867266283,5.515053916230553e-06
2016-06-30,CtR-only,0.00021249488053102546,1.2082042902231934e-06,0.0,2.15769476141346e-05,0.00018970972862666766,0.0
2016-06-30,CtB-only,0.0014222726831853037,0.0,0.0010851626780484023,3.563541968254567e-05,0.00030147458545435566,0.0
2016-06-30,Main,0.0005358692548635967,0.0002709209703166458,0.021009441066809194,1.6117329037408124e-05,0.00019788239214149864,5.094856336804412e-05
2016-07-29,CtR-only,0.0001888155370960448,1.9831318354352816e-07,0.0,1.0847164409397681e-07,0.0001885087522684073,0.0
2016-07-29,CtB-only,0.001454932172422018,0.0,0.0011489870298069297,4.226257206422626e-06,0.00030171888540866574,0.0
2016-07-29,Main,0.0005402475826498924,0.00028517585334675516,0.021062728230162586,1.9532934153788883e-07,0.0001984068354023743,5.64695645592251e-05
2016-08-31,CtR-only,0.00018643620300803798,1.3825166454901135e-07,0.0,2.8709123363795074e-06,0.00018342703900710945,0.0
2016-08-31,CtB-only,0.0010231735741570397,0.0,0.0006963501133690571,3.456836328256117e-05,0.00029225509750542154,0.0
2016-08-31,Main,0.00035028960180297165,0.00013317418897716428,0.020657420487128424,5.46859275594371e-06,0.000190036735225055,2.1610084844808667e-05
2016-09-30,CtR-only,0.00018834127040526737,8.047190710527284e-07,0.0,1.53508205701025e-06,0.0001860014692772044,0.0
2016-09-30,CtB-only,0.0015004572188652573,0.0,0.001156751865089405,4.661036143929528e-05,0.00029709499233655703,0.0
2016-09-30,Main,0.0009083847520497026,0.0005700925269079854,0.02155150747991135,1.5707438258279392e-05,0.00020222601387239437,0.00012035877301104352
2016-10-31,CtR-only,0.00018601955330598008,2.0255916939036383e-07,0.0,2.526900056504435e-07,0.00018556430413093928,0.0
2016-10-31,CtB-only,0.0011792647716713342,0.0,0.0008747792881294376,6.26419813075073e-06,0.0002982212854111459,0.0
2016-10-31,Main,0.0010446869012002665,0.0007055474181459942,0.021644452861359638,4.651780760240865e-07,0.00020346304431655336,0.00013521126066169496
2016-11-30,CtR-only,0.00018645863630552373,4.436120794939343e-07,0.0,1.7474035059985099e-06,0.00018426762072003129,0.0
2016-11-30,CtB-only,0.0024577407178747327,0.0,0.002132128092032862,3.23624621414306e-05,0.0002932501637004401,0.0
2016-11-30,Main,0.0012814228712648601,0.000875931857590689,0.021985309302263563,3.522433539422e-06,0.00020489592885203735,0.00019707265128271167
2016-12-30,CtR-only,0.00018195121893302497,7.193922824571172e-08,0.0,2.3902228574026733e-06,0.0001794890568473766,0.0
2016-12-30,CtB-only,0.003766722713070808,0.0,0.0034481248117377624,3.299967688061101e-05,0.00028559822445243437,0.0
2016-12-30,Main,0.0018726745036469067,0.0013283390438658942,0.022600648960019155,2.5484054211406995e-06,0.00020361830369743615,0.00033816875066243566
2017-01-31,CtR-only,0.0001791703952994872,9.537932169026992e-08,0.0,1.0042331386425884e-05,0.00016903268459137104,0.0
2017-01-31,CtB-only,0.0037334626546126617,0.0,0.0034149443179241953,4.197352798499444e-05,0.0002765448087034717,0.0
2017-01-31,Main,0.0017249039156745478,0.0012040303484241366,0.02252201363484303,1.194836842444121e-05,0.00019089756010926259,0.0003180276387167073
2017-02-28,CtR-only,0.00016658310826539474,2.6235588475521218e-08,0.0,4.770967296250166e-06,0.00016178590538066905,0.0
2017-02-28,CtB-only,0.0038641327891350678,0.0,0.003580050807976534,2.798579729193488e-05,0.0002560961838665987,0.0
2017-02-28,Main,0.0015914257893897895,0.0011382106631649285,0.022303453858363294,6.1421365160074725e-06,0.00018177800582841618,0.0002652949838804373
2017-03-31,CtR-only,0.00016050028796876442,8.644514930125264e-08,0.0,2.3526650055309613e-06,0.0001580611778139322,0.0
2017-03-31,CtB-only,0.00421754853331027,0.0,0.003939619031924944,2.8839961225901076e-05,0.00024908954015942535,0.0
2017-03-31,Main,0.0016631195379330356,0.0011830160550290582,0.022439771583900085,3.3252990839617203e-06,0.00017915391473969923,0.00029762426908031643
2017-04-28,CtR-only,0.00015554134511960307,5.1469786295418295e-09,0.0,2.4798003341330893e-06,0.00015305639780684044,0.0
2017-04-28,CtB-only,0.003979096536136944,0.0,0.003735741660340779,5.405835890203886e-06,0.00023794903990596197,0.0
2017-04-28,Main,0.0015430375282018739,0.001100555488884852,0.022309859638713965,3.6395464390237754e-06,0.00017206991535000807,0.00026677257752799036
2017-05-31,CtR-only,0.0001515516471118558,2.4353707671372856e-08,0.0,1.2216689451915645e-06,0.0001503056244589929,0.0
2017-05-31,CtB-only,0.0034348224667960963,0.0,0.0031917541551339844,1.4570645802726934e-05,0.00022849766585938486,0.0
2017-05-31,Main,0.0014901076745780163,0.001064349808120919,0.02225933668950864,2.022107993699778e-06,0.00016850564463540506,0.00025523011382799267
2017-06-30,CtR-only,0.00025962380270075185,1.3442663882095019e-05,0.0,7.209722363386961e-05,0.00017408391518478723,0.0
2017-06-30,CtB-only,0.003430816075650779,0.0,0.0028016218540341795,0.00031866796711651764,0.00031052625450008235,0.0
2017-06-30,Main,0.003529219186086155,0.0024539029960168883,0.02362296349914193,0.00019909978988836866,0.0002199231743751614,0.0006562932258057366
2017-07-31,CtR-only,0.00018028599129741725,1.0580064858434976e-06,0.0,1.6131542319330427e-06,0.00017761483057964072,0.0
2017-07-31,CtB-only,0.0046184215187026045,0.0,0.004298173332441674,5.475294115129289e-06,0.00031477289214580173,0.0
2017-07-31,Main,0.004881462799968877,0.0037209018258814804,0.024299659907562072,6.150402153517086e-06,0.0002300568058990464,0.0009243537660348341
2017-08-31,CtR-only,0.00017855152391726563,2.679888262181442e-07,0.0,6.087186585120323e-07,0.00017767481643253546,0.0
2017-08-31,CtB-only,0.005198991760826405,0.0,0.004884161341542887,7.848909175328314e-06,0.0003069815101081896,0.0
2017-08-31,Main,0.004966231934734753,0.003768569493730744,0.02439976091804726,1.3378608411005992e-06,0.00022842977336410563,0.0009678948067988029
2017-09-29,CtR-only,0.00018291951285591496,2.7931654574743193e-07,0.0,1.592034596799287e-05,0.00016671985034217467,0.0
2017-09-29,CtB-only,0.003842907453833583,0.0,0.0034793571685674176,9.490584624256298e-05,0.00026864443902360237,0.0
2017-09-29,Main,0.003552371778205935,0.0026615645669661125,0.023576736101102967,5.078704265456749e-05,0.00020036811173859256,0.0006396520568466626
2017-10-31,CtR-only,0.0001652274405933744,6.107414527048731e-08,0.0,1.8244322453707156e-06,0.0001633419342027332,0.0
2017-10-31,CtB-only,0.004355404331576225,0.0,0.004083046482846006,8.990638063632673e-06,0.00026336721066658593,0.0
2017-10-31,Main,0.003943186018285536,0.0029683379653946806,0.023936221346899527,2.8418090916053025e-06,0.0001973143192098733,0.0007746919245893762
2017-11-30,CtR-only,0.00016685073879592742,5.61258927016104e-07,0.0,9.70985313598982e-07,0.00016531849455531233,0.0
2017-11-30,CtB-only,0.002152155157373215,0.0,0.0018693332764537175,1.1056110373147827e-05,0.0002717657705463496,0.0
2017-11-30,Main,0.002562427546375457,0.0018720305835132572,0.023138497095977064,2.9935405317328397e-06,0.0001948952212576435,0.0004925082010728231
2017-12-29,CtR-only,0.00016806661609154825,4.659191845342353e-07,0.0,7.823152600036739e-07,0.00016681838164701033,0.0
2017-12-29,CtB-only,0.0012171433803139012,0.0,0.0009355250133260091,7.980566869399257e-06,0.0002736378001184928,0.0
2017-12-29,Main,0.0014866541131495531,0.0010256531659965085,0.022311664424726724,4.338528313434943e-06,0.00018947279821225304,0.00026718962062735683
2018-01-31,CtR-only,0.0001739793659436062,5.890167384047635e-07,0.0,4.144180862379301e-06,0.00016924616834282214,0.0
2018-01-31,CtB-only,0.0007729709834283566,0.0,0.00047394374314698064,2.9623667332631202e-05,0.00026940357294874485,0.0
2018-01-31,Main,0.0006171548297091826,0.0003446814749257694,0.021238616111554438,1.2434859403905656e-05,0.00018333000178939583,7.67084935901117e-05
2018-02-28,CtR-only,0.00020566878759884115,4.819574182874447e-07,0.0,3.135290452733958e-05,0.00017383392565321413,0.0
2018-02-28,CtB-only,0.0010804069776349072,0.0,0.0006870039383628424,0.00011360393847949245,0.00027979910079257227,0.0
2018-02-28,Main,0.0007177286969047947,0.0003992146063922833,0.021298270257843796,4.2768567696279804e-05,0.00019147023969614185,8.427528312008978e-05
2018-03-29,CtR-only,0.00018084417079160806,1.9738495358140713e-07,0.0,4.794814230752571e-06,0.00017585197160727408,0.0
2018-03-29,CtB-only,0.0010367771816722502,0.0,0.0007399003438941507,2.5698777117270325e-05,0.0002711780606608291,0.0
2018-03-29,Main,0.00047584503044794963,0.00023817338272073447,0.020900789916225227,9.155707309312582e-06,0.00018794481675925002,4.057112365865255e-05
2018-04-30,CtR-only,0.00018752188914225438,1.0136328831702876e-06,0.0,3.661919755403449e-06,0.00018284633650368065,0.0
2018-04-30,CtB-only,0.0014146945656421926,0.0,0.0011124945536662395,1.6742031461927278e-05,0.000285457980514026,0.0
2018-04-30,Main,0.0007099200455434724,0.00042415963368257615,0.021242822803402707,8.773304214018875e-06,0.00019975668161398917,7.723042603288813e-05
2018-05-31,CtR-only,0.0001897043541733129,7.964280398475319e-07,0.0,2.356822564392998e-06,0.00018655110356907237,0.0
2018-05-31,CtB-only,0.0006776098133484906,0.0,0.000382213034521383,6.177771762755003e-06,0.00028921900706435253,0.0
2018-05-31,Main,0.000832503352635477,0.0005407061405007755,0.021291812979413266,3.3332684929020646e-06,0.00020502490495277054,8.343903868902891e-05
2018-06-29,CtR-only,0.0001915651901589867,4.13524096238642e-07,0.0,1.5356747459674784e-06,0.00018961599131678055,0.0
2018-06-29,CtB-only,0.0009129232633699634,0.0,0.0006175267041484097,6.355794174262441e-06,0.00028904076504729115,0.0
2018-06-29,Main,0.0004713274518715312,0.00023136718649756805,0.020824060207767014,3.296700081122049e-06,0.00020270980399159043,3.395376130125066e-05
2018-07-31,CtR-only,0.0001932515853465471,3.2710399009448905e-07,0.0,8.177385786275272e-07,0.00019210674277782508,0.0
2018-07-31,CtB-only,0.0009033132962785228,0.0,0.0006076763381988933,4.768584575922125e-06,0.00029086837350370735,0.0
2018-07-31,Main,0.0004093236839216637,0.00017864307292156183,0.0207198466807167,1.0710169611421688e-06,0.0002037006318520174,2.5908962186942385e-05
2018-08-31,CtR-only,0.00019896563654355417,6.466289418306462e-07,0.0,1.3951339434875939e-06,0.00019692387365823592,0.0
2018-08-31,CtB-only,0.0009635979922109629,0.0,0.0006559273701385068,1.2679679440313389e-05,0.00029499094263214266,0.0
2018-08-31,Main,0.0004126474450512422,0.00017726622544020175,0.020708203551011245,1.4758170828203315e-06,0.00020882778904497326,2.5077613483246826e-05
2018-09-28,CtR-only,0.00019821138910721016,1.6153020563409143e-07,0.0,8.664874207071493e-07,0.00019718337148086893,0.0
2018-09-28,CtB-only,0.000862048712305021,0.0,0.0005681780560738546,3.233926876161113e-06,0.0002906367293550052,0.0
2018-09-28,Main,0.0004959408999642464,0.00025314783710487186,0.020800756208266984,1.0177794800559121e-06,0.0002097147581254128,3.2060525253905814e-05
2018-10-31,CtR-only,0.00020737899922953704,9.283744732136902e-07,0.0,3.009108783347394e-06,0.00020344151597297594,0.0
2018-10-31,CtB-only,0.0017880419428728158,0.0,0.0014804877654855638,1.2337083954827655e-05,0.00029521709343242436,0.0
2018-10-31,Main,0.00048677648101234754,0.0002344006186016326,0.020809517082479998,3.3577785364975975e-06,0.00021625218853287104,3.276589534134637e-05
2018-11-30,CtR-only,0.00020641619477339564,3.655031143801539e-07,0.0,5.747818828730456e-07,0.00020547590977614244,0.0
2018-11-30,CtB-only,0.001534332694200693,0.0,0.0012307097366789452,5.498390444534542e-06,0.00029812456707721324,0.0
2018-11-30,Main,0.0005276726363489103,0.00027503895096025186,0.02082227018919025,6.309840758600631e-07,0.00021819628811124993,3.380641320154849e-05
2018-12-31,CtR-only,0.00020632357697350205,5.580240774781201e-08,0.0,2.1159872834297467e-06,0.0002041517872823245,0.0
2018-12-31,CtB-only,0.0017976487542072108,0.0,0.001500048907685889,4.985812627316777e-06,0.00029261403389400497,0.0
2018-12-31,Main,0.0005866179986404183,0.00032938048322639243,0.020877488804246825,2.5541002158824955e-06,0.00021618408511921727,3.8499330078926104e-05
2019-01-31,CtR-only,0.00020426074581943808,2.580570183036136e-07,0.0,9.800890715966678e-07,0.0002030225997295378,0.0
2019-01-31,CtB-only,0.0030274940533345507,0.0,0.002717578136464839,1.2962550291465779e-05,0.0002969533665782462,0.0
2019-01-31,Main,0.0008488857179800731,0.0005425800586449118,0.02129831998849218,2.8287373843006054e-06,0.00021919518232494403,8.428173962591668e-05
2019-02-28,CtR-only,0.00019892967638854013,8.106527532135541e-09,0.0,3.3730934366001587e-06,0.00019554847642440782,0.0
2019-02-28,CtB-only,0.002164288569408098,0.0,0.0018688591524196664,1.1967390268290035e-05,0.0002834620267201415,0.0
2019-02-28,Main,0.000446874016943798,0.00020293735101032198,0.020740201971179713,1.1462997232766923e-05,0.00020507872079379252,2.739494790691659e-05
2019-03-29,CtR-only,0.00019624109787162413,4.5843094571572526e-07,0.0,8.022843670120346e-07,0.00019498038255889638,0.0
2019-03-29,CtB-only,0.0026225748891307256,0.0,0.0023252532001446255,7.96486334424272e-06,0.0002893568256418576,0.0
2019-03-29,Main,0.0003785128685047967,0.0001481524599807515,0.020703889914535135,1.0423578952057852e-06,0.00020454500003962546,2.4773050589213935e-05
2019-04-30,CtR-only,0.00019191645410665,2.3386731571739543e-08,0.0,1.6193224908659865e-06,0.00019027374488421228,0.0
2019-04-30,CtB-only,0.0022309234182480305,0.0,0.0019312427083871824,1.6298093377385074e-05,0.00028338261648346296,0.0
2019-04-30,Main,0.0002828886894012683,7.123088107149761e-05,0.020461796477103313,4.326899501636736e-06,0.00019666810951488245,1.0662799313251494e-05
2019-05-31,CtR-only,0.00019140357855731998,1.8783604285948744e-07,0.0,1.6328878556603373e-06,0.00018958285465880015,0.0
2019-05-31,CtB-only,0.002364695518358593,0.0,0.0020391789746517872,3.589355643720486e-05,0.000289622987269601,0.0
2019-05-31,Main,0.0004041782708552883,0.0001704756824739701,0.020802514543260035,2.576266911625512e-06,0.0001989248418624995,3.220147960719312e-05
2019-06-28,CtR-only,0.00019098196285467157,4.330389418930044e-07,0.0,1.0323838329134713e-06,0.0001895165400798651,0.0
2019-06-28,CtB-only,0.0028970250092274314,0.0,0.0025671446044474248,2.2406251064534876e-05,0.0003074741537154716,0.0
2019-06-28,Main,0.0009002847920467044,0.000552390235104817,0.021609811727150405,1.0698462106946374e-05,0.00020762140499139243,0.0001295746898435485
2019-07-31,CtR-only,0.00018777273921584295,6.105650036453105e-08,0.0,2.5478437354621254e-06,0.00018516383898001628,0.0
2019-07-31,CtB-only,0.0032880902080469334,0.0,0.0029797194521500744,8.376250747339952e-06,0.000299994505149519,0.0
2019-07-31,Main,0.000955318869069757,0.0006122412592273372,0.021656875330440167,2.9971067473780597e-06,0.00020281871006398112,0.00013726179303106062
2019-08-30,CtR-only,0.00018573944621116508,3.8865975073601544e-07,0.0,1.300630973996656e-06,0.0001840501554864324,0.0
2019-08-30,CtB-only,0.005021364023423036,0.0,0.004706045338686383,1.2745364877662009e-05,0.0003025733198589915,0.0
2019-08-30,Main,0.0021297970848417305,0.001498903818568298,0.022858287338125532,1.2622303462962882e-05,0.00020978063744603242,0.00040849032536443696
2019-09-30,CtR-only,0.0001849905138892488,5.053962119029785e-07,0.0,1.959831420663565e-06,0.00018252528625668226,0.0
2019-09-30,CtB-only,0.005584830677318694,0.0,0.005265630559378341,1.1929313817974986e-05,0.0003072708041223782,0.0
2019-09-30,Main,0.0015416653036330367,0.0010172795305994397,0.02250302395311348,3.9169743953498775e-06,0.00020721235314525557,0.00031325644549299176
2019-10-31,CtR-only,0.00017960447687900572,5.8003225612280064e-08,0.0,2.0460629956704002e-06,0.00017750041065772306,0.0
2019-10-31,CtB-only,0.005565741892845986,0.0,0.005250174951250584,1.2245079490037913e-05,0.00030332186210536437,0.0
2019-10-31,Main,0.00180543972052452,0.0012117790735535227,0.022786482365187266,2.1941514084716153e-06,0.00020324229698754506,0.0003882241985749809
2019-11-29,CtR-only,0.00017646876668675783,2.3706071485186948e-07,0.0,1.7446430654911337e-06,0.00017448706290641483,0.0
2019-11-29,CtB-only,0.005504248062477058,0.0,0.005203156399456013,3.843842621642826e-06,0.00029724782039940287,0.0
2019-11-29,Main,0.002070310546313494,0.0014348637689195482,0.022938103491227334,2.3029087006594323e-06,0.0002015212624351736,0.0004316226062581125
2019-12-31,CtR-only,0.00017660889644716154,3.9851666899935825e-07,0.0,5.730722757660298e-06,0.00017047965702050188,0.0
2019-12-31,CtB-only,0.007070885468036313,0.0,0.006760301617297531,2.1587052962207592e-05,0.0002889967977765748,0.0
2019-12-31,Main,0.002380770557113545,0.001627845513335941,0.02330161446463129,7.71354970549617e-06,0.00020017859041898,0.0005450329036531279
2020-01-31,CtR-only,0.0001693958062111866,1.942716389003442e-07,0.0,6.675979532740159e-07,0.00016853393661901223,0.0
2020-01-31,CtB-only,0.004836576283666992,0.0,0.004545947182246749,7.1139895540556585e-06,0.00028351511186618816,0.0
2020-01-31,Main,0.0012490281911979708,0.0008305715294056695,0.022091957898542663,1.1542093473705971e-05,0.00018810017585484367,0.00021881439246375158
2020-02-28,CtR-only,0.00017838946314187635,2.941108577430684e-07,0.0,1.1996058190151214e-05,0.00016609929409398206,0.0
2020-02-28,CtB-only,0.0038860848004573924,0.0,0.0035337038551186482,7.926744043863067e-05,0.00027311350490011365,0.0
2020-02-28,Main,0.0011328623156232351,0.0007369202625595877,0.021950814403244076,2.404999393331296e-05,0.00018160821733510734,0.00019028384179522694
2020-03-31,CtR-only,0.00033699535957410246,8.095257493345542e-06,0.0,0.0001652800559181526,0.00016362004616260435,0.0
2020-03-31,CtB-only,0.0011346464436947402,0.0,0.0005970476424026495,0.00030627466988303906,0.00023132413140905178,0.0
2020-03-31,Main,0.004302810404347951,0.0035763282746899133,0.022538987417197752,0.00021941761250211962,0.00018474166192149224,0.0003223228552344255
2020-04-30,CtR-only,0.00018362102070826065,6.642786706233754e-07,0.0,9.239163220658237e-06,0.00017371757881697904,0.0
2020-04-30,CtB-only,0.0010366300913338838,0.0,0.0007764469622342486,1.368154411647957e-05,0.00024650158498315544,0.0
2020-04-30,Main,0.0046952287954284905,0.004092393051251617,0.02279996623567642,1.2518157656929859e-05,0.00019832704047354494,0.0003919905460463991
2020-05-29,CtR-only,0.00017767998815472835,2.3276630527861998e-07,0.0,8.170782409519196e-07,0.0001766301436084978,0.0
2020-05-29,CtB-only,0.0010471076159178833,0.0,0.0007939841384860955,1.8241139499448944e-06,0.00025129936348184295,0.0
2020-05-29,Main,0.004514976204968936,0.003939204247229727,0.022732486931547623,1.0132617790526868e-06,0.00020143445440622956,0.0003733242415539272
2020-06-30,CtR-only,0.00018337877662866144,2.995201082808115e-07,0.0,1.6289026747347762e-06,0.00018145035384564584,0.0
2020-06-30,CtB-only,0.001354897016569065,0.0,0.001094618130152511,2.851845766714933e-06,0.0002574270406498388,0.0
2020-06-30,Main,0.004595346784278564,0.00400214141062828,0.02277285626624532,1.857454820182542e-06,0.00020691132516730505,0.0003844365936627963
2020-07-31,CtR-only,0.00018398073512655092,1.5123866501944838e-07,0.0,4.6589850369075143e-07,0.0001833635979578407,0.0
2020-07-31,CtB-only,0.0013103089938987446,0.0,0.001048921775788171,1.950792905320472e-06,0.000259436425205253,0.0
2020-07-31,Main,0.004503651445114796,0.003929509747111428,0.02270151674390534,6.508921113901188e-07,0.00020858117001193175,0.0003649096358800458
2020-08-31,CtR-only,0.00018484439111525453,1.223848044695723e-07,0.0,7.327383848122901e-07,0.00018398926792597266,0.0
2020-08-31,CtB-only,0.0009562142746858482,0.0,0.000692804270026265,3.7601368634337145e-06,0.00025964986779614954,0.0
2020-08-31,Main,0.004332238939748571,0.0038063200238336085,0.022514909752422433,9.018309491102446e-07,0.00020877853182437985,0.0003162385531414731
2020-09-30,CtR-only,0.0001891567152640625,2.008371062190543e-07,0.0,1.1645557156077976e-06,0.00018779132244223565,0.0
2020-09-30,CtB-only,0.0010136276229380256,0.0,0.0007455258330691549,4.772381638881838e-06,0.0002633294082299888,0.0
2020-09-30,Main,0.004679433888089855,0.0041271840554335075,0.022598609393870945,1.2693349010173895e-06,0.0002133419586596149,0.0003376385390957159
2020-10-30,CtR-only,0.00019065627887366227,1.5990004844138372e-07,0.0,3.962844085037833e-07,0.0001901000944167171,0.0
2020-10-30,CtB-only,0.0010608885136456341,0.0,0.0007928301411228144,1.8770121480722166e-06,0.0002661813603747474,0.0
2020-10-30,Main,0.004836385640336519,0.004273149554053884,0.022633500509949344,4.079707136198626e-07,0.0002160618687738431,0.00034676624679517266
2020-11-30,CtR-only,0.00019180553369586243,1.4798417950638618e-07,0.0,1.4979936874909676e-07,0.00019150775014760695,0.0
2020-11-30,CtB-only,0.0011798862743365407,0.0,0.0009103132253043374,2.5963180260427218e-06,0.0002669767310061605,0.0
2020-11-30,Main,0.004856156666232467,0.004291560638045617,0.02263470672180418,1.2784313956830563e-07,0.00021738420955127525,0.0003470839754960063
